Code,Year,Fertility rate,Population,Life expectancy
mar,2021,2.288,36954442,73.12
mar,2022,2.256,37329064,74.04
mar,2023,2.23,37712505,74.26
mco,1960,2.812,21808,70.9
mco,1961,2.783,21901,71.09
mco,1962,2.756,22078,71.3
mco,1963,2.727,22385,71.5
mco,1964,2.69,22686,71.81
mco,1965,2.66,22941,72.08
mco,1966,2.625,23131,72.35
mco,1967,2.591,23230,72.61
mco,1968,2.566,23437,72.92
mco,1969,2.536,23831,73.26
mco,1970,2.5,24229,73.62
mco,1971,2.47,24576,73.88
mco,1972,2.44,24862,74.18
mco,1973,2.408,25072,74.47
mco,1974,2.377,25235,74.75
mco,1975,2.351,25500,74.99
mco,1976,2.326,25895,75.21
mco,1977,2.306,26273,75.42
mco,1978,2.284,26605,75.6
mco,1979,2.264,26892,75.79
mco,1980,2.244,27122,75.97
mco,1981,2.224,27293,76.15
mco,1982,2.203,27561,76.19
mco,1983,2.184,27960,76.42
mco,1984,2.165,28356,76.73
mco,1985,2.141,28731,77.04
mco,1986,2.106,29093,77.35
mco,1987,2.062,29446,77.78
mco,1988,2.011,29781,77.85
mco,1989,1.934,30084,77.98
mco,1990,1.848,30358,78.11
mco,1991,1.786,30625,78.24
mco,1992,1.755,30887,78.35
mco,1993,1.749,31136,78.44
mco,1994,1.756,31375,78.51
mco,1995,1.783,31609,78.57
mco,1996,1.824,31837,78.62
mco,1997,1.884,32063,78.68
mco,1998,1.954,32267,78.74
mco,1999,2.007,32410,78.79
mco,2000,2.082,32455,78.84
mco,2001,2.176,32447,78.88
mco,2002,2.006,32422,78.92
mco,2003,1.914,32374,78.95
mco,2004,1.994,32307,78.97
mco,2005,2.006,32210,78.98
mco,2006,2.101,32057,79.01
mco,2007,2.206,31837,79.08
mco,2008,2.384,31836,79.13
mco,2009,2.397,32364,79.15
mco,2010,2.385,33163,79.16
mco,2011,2.22,33946,79.21
mco,2012,2.294,34711,79.26
mco,2013,2.313,35447,79.33
mco,2014,2.485,36128,79.43
mco,2015,2.503,36757,79.55
mco,2016,2.578,37276,79.68
mco,2017,2.418,37678,79.82
mco,2018,2.485,38154,79.94
mco,2019,2.403,38109,80.06
mco,2020,2.38,38050,80.06
mco,2021,2.122,38527,79.51
mco,2022,2.114,38931,80.39
mco,2023,2.11,38956,80.5
mda,1960,3.315,3076166,58.42
mda,1961,3.228,3143887,58.83
mda,1962,3.043,3209505,59.25
mda,1963,2.891,3271788,59.65
mda,1964,2.71,3330238,60.12
mda,1965,2.685,3385972,60.77
mda,1966,2.651,3440655,61.22
mda,1967,2.617,3494202,61.7
mda,1968,2.592,3547082,62.18
mda,1969,2.566,3599990,62.66
mda,1970,2.565,3643517,62.87
mda,1971,2.563,3677927,63.05
mda,1972,2.564,3713997,63.31
mda,1973,2.566,3752623,63.52
mda,1974,2.564,3793847,63.71
mda,1975,2.522,3836946,64.05
mda,1976,2.472,3881030,64.38
mda,1977,2.424,3925583,64.83
mda,1978,2.387,3970294,65.12
mda,1979,2.384,4010389,65.61
mda,1980,2.381,4048713,65.79
mda,1981,2.402,4089538,66.06
mda,1982,2.449,4130065,66.15
mda,1983,2.578,4172076,65.33
mda,1984,2.669,4215888,65.7
mda,1985,2.674,4261131,66.32
mda,1986,2.738,4309366,67.88
mda,1987,2.776,4359064,68.6
mda,1988,2.628,4407769,68.58
mda,1989,2.463,4439380,68.59
mda,1990,2.392,4451148,68.27
mda,1991,2.278,4456609,67.64
mda,1992,2.217,4455711,67.81
mda,1993,2.112,4448239,67.84
mda,1994,1.993,4434456,66.37
mda,1995,1.825,4414211,66.03
mda,1996,1.709,4387655,66.87
mda,1997,1.79,4355538,68.14
mda,1998,1.65,4318715,68.84
mda,1999,1.556,4278216,68.79
mda,2000,1.496,4234967,68.86
mda,2001,1.471,4189770,69.19
mda,2002,1.448,4142930,69.14
mda,2003,1.479,4095419,69.13
mda,2004,1.543,4046669,69.39
mda,2005,1.528,3988669,68.9
mda,2006,1.537,3921316,69.37
mda,2007,1.575,3851396,69.6
mda,2008,1.638,3779504,69.93
mda,2009,1.719,3706210,70.07
mda,2010,1.703,3631992,69.95
mda,2011,1.65,3557266,71.69
mda,2012,1.661,3482626,71.97
mda,2013,1.622,3408738,72.65
mda,2014,1.82,3342709,72.33
mda,2015,1.87,3287164,72.08
mda,2016,1.89,3237794,72.63
mda,2017,1.81,3193497,73.66
mda,2018,1.81,3153773,73.99
mda,2019,1.78,3112562,74.33
mda,2020,1.77,3069131,73.52
mda,2021,1.751,3023778,72.14
mda,2022,1.694,3039985,71.9
mda,2023,1.731,3067070,72.83
mdg,1960,7.343,5111029,44.83
mdg,1961,7.299,5246158,45.22
mdg,1962,7.256,5384150,45.65
mdg,1963,7.212,5525185,46.14
mdg,1964,7.188,5669863,46.6
mdg,1965,7.171,5819116,46.87
mdg,1966,7.156,5974279,46.88
mdg,1967,7.144,6136486,47.14
mdg,1968,7.131,6306493,47.55
mdg,1969,7.118,6484716,48.14
mdg,1970,7.096,6672003,48.44
mdg,1971,7.068,6868868,49.06
mdg,1972,7.042,7074398,49.82
mdg,1973,7.011,7288048,50.68
mdg,1974,6.993,7509726,51.4
mdg,1975,6.971,7739336,52.03
mdg,1976,6.954,7976831,52.65
mdg,1977,6.927,8222240,53.47
mdg,1978,6.904,8475864,54.1
mdg,1979,6.872,8737581,54.64
mdg,1980,6.838,9006032,54.9
mdg,1981,6.774,9279011,55.07
mdg,1982,6.699,9557671,54.51
mdg,1983,6.626,9843044,54.69
mdg,1984,6.547,10134550,54.7
mdg,1985,6.456,10433142,54.79
mdg,1986,6.343,10736857,54.42
mdg,1987,6.242,11047291,54.39
mdg,1988,6.178,11369462,54.87
mdg,1989,6.149,11704998,55.44
mdg,1990,6.14,12055639,55.92
mdg,1991,6.118,12421412,56.26
mdg,1992,6.082,12800870,56.61
mdg,1993,6.062,13197345,56.58
mdg,1994,6.042,13613850,57.31
mdg,1995,6.036,14051275,57.92
mdg,1996,6.031,14510711,58.17
mdg,1997,6.023,14990814,58.39
mdg,1998,5.992,15489364,58.64
mdg,1999,5.839,16000506,59.1
mdg,2000,5.665,16516338,59.52
mdg,2001,5.528,17032939,59.95
mdg,2002,5.412,17549913,60.01
mdg,2003,5.329,18071854,60.27
mdg,2004,5.264,18606608,60.58
mdg,2005,5.195,19159707,61.1
mdg,2006,5.133,19730909,61.51
mdg,2007,5.083,20318583,61.89
mdg,2008,5.043,20923840,62.14
mdg,2009,5.003,21547280,62.32
mdg,2010,4.896,22183340,62.57
mdg,2011,4.737,22822300,62.9
mdg,2012,4.613,23462438,63.21
mdg,2013,4.527,24109290,63.52
mdg,2014,4.421,24764348,63.83
mdg,2015,4.335,25426702,64.16
mdg,2016,4.285,26099952,64.5
mdg,2017,4.259,26788375,64.8
mdg,2018,4.246,27494926,65.11
mdg,2019,4.221,28219554,65.48
mdg,2020,4.17,28953556,64.79
mdg,2021,4.104,29691083,64.1
mdg,2022,4.036,30437261,64.84
mdg,2023,3.972,31195932,66.03
mdv,1960,6.713,91189,37.84
mdv,1961,6.792,93450,38.78
mdv,1962,6.887,95802,39.65
mdv,1963,6.941,98222,40.35
mdv,1964,7.003,100662,41.56
mdv,1965,7.07,104102,42.56
mdv,1966,7.145,108507,43.41
mdv,1967,7.227,112528,44.56
mdv,1968,7.279,116075,45.62
mdv,1969,7.327,119564,46.42
mdv,1970,7.391,123219,47.53
mdv,1971,7.384,127035,48.47
mdv,1972,7.374,130968,49.44
mdv,1973,7.399,134952,50.08
mdv,1974,7.377,138978,50.84
mdv,1975,7.321,143158,51.69
mdv,1976,7.292,147525,52.33
mdv,1977,7.266,151930,52.66
mdv,1978,7.229,156159,51.48
mdv,1979,7.233,160360,54.64
mdv,1980,7.226,164835,55.95
mdv,1981,7.191,169532,57.02
mdv,1982,7.146,174333,58.01
mdv,1983,7.092,179128,59.19
mdv,1984,7.025,184198,60.44
mdv,1985,6.939,190169,61.65
mdv,1986,6.846,196935,62.61
mdv,1987,6.731,203944,63.44
mdv,1988,6.583,210885,64.18
mdv,1989,6.386,217738,64.92
mdv,1990,6.13,224762,65.48
mdv,1991,5.796,231802,66.01
mdv,1992,5.435,238543,66.58
mdv,1993,5.063,244884,67.3
mdv,1994,4.688,250822,68.14
mdv,1995,4.292,256649,68.72
mdv,1996,3.859,262347,69.19
mdv,1997,3.477,267707,69.84
mdv,1998,3.171,272723,70.84
mdv,1999,2.899,277412,71.59
mdv,2000,2.691,282019,72.23
mdv,2001,2.532,286767,72.75
mdv,2002,2.425,291616,73.72
mdv,2003,2.342,296491,74.44
mdv,2004,2.262,301413,73.86
mdv,2005,2.199,306429,75.77
mdv,2006,2.204,313851,76.31
mdv,2007,2.293,324479,76.81
mdv,2008,2.371,336170,77.2
mdv,2009,2.39,348275,77.49
mdv,2010,2.349,360792,77.77
mdv,2011,2.307,373674,78.04
mdv,2012,2.254,386818,78.3
mdv,2013,2.174,400070,78.51
mdv,2014,2.089,413617,78.69
mdv,2015,2.004,428154,78.87
mdv,2016,1.903,443308,78.89
mdv,2017,1.798,458287,78.94
mdv,2018,1.71,473099,79.01
mdv,2019,1.64,487731,79.07
mdv,2020,1.613,502118,78.83
mdv,2021,1.599,516154,78.88
mdv,2022,1.583,524106,79.79
mdv,2023,1.575,525994,80.02
mex,1960,6.763,36724615,57.15
mex,1961,6.777,37890118,58.17
mex,1962,6.8,39129200,59.14
mex,1963,6.817,40424065,58.94
mex,1964,6.833,41772049,59.54
mex,1965,6.819,43174477,59.87
mex,1966,6.79,44629106,60.4
mex,1967,6.753,46129608,60.83
mex,1968,6.707,47668303,61
mex,1969,6.626,49233194,61.23
mex,1970,6.529,50814953,61.44
mex,1971,6.419,52412558,62.49
mex,1972,6.281,54030168,62.75
mex,1973,6.121,55667284,63
mex,1974,5.947,57320149,63.69
mex,1975,5.739,58982400,64.21
mex,1976,5.543,60645512,64.62
mex,1977,5.361,62308493,65.06
mex,1978,5.202,63979046,65.9
mex,1979,4.964,65648865,65.93
